name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
Myxt,myxt.com,https://myxt.com,https://jobs.sequoiacap.com/companies/myxt-2,https://jobs.sequoiacap.com/companies/myxt-2,https://www.sequoiacap.com/companies/myxt-2/,https://www.linkedin.com/company/74747395,https://twitter.com/thisismyxt,,,,,https://www.linkedin.com/company/74747395 | https://twitter.com/thisismyxt,,0,0,,,"Apps, Audio, Music, Software Development",,"Outpost Estates, Los Angeles, CA, USA, San Francisco, CA, USA",seed,4,,,2021,https://crunchbase.com/organization/myxt-7e79,private,"Use Myxt to listen to your recordings anywhere before you publish to Spotify, Apple, etc.   And Myxt is more than just a useful backup and playback service; it's also a place to write lyrics, notes, or comments, or make dedicated rooms for your work, so it's finally easy to share those before releasing publicly.   Myxt was started by Chris Wetherell, a software engineer who helped make stuff at Google, Twitter, etc., and makes songs as a long-time musician, who wanted to make something to help audio creators. Our first version was built by Chris W. and Sheena Pakanati with support from other people who are curious about this idea.",myxt-2,994854
n8n,n8n.io,https://n8n.io,https://jobs.sequoiacap.com/companies/n8n-2-91d84904-994a-4de3-95e6-b6147df914fe,https://jobs.sequoiacap.com/companies/n8n-2-91d84904-994a-4de3-95e6-b6147df914fe,https://www.sequoiacap.com/companies/n8n-2-91d84904-994a-4de3-95e6-b6147df914fe/,https://www.linkedin.com/company/28491094,https://twitter.com/n8n_io,,https://facebook.com/n8nio,,,https://www.linkedin.com/company/28491094 | https://twitter.com/n8n_io | https://facebook.com/n8nio,,0,0,,,"Artificial Intelligence (AI), Business Process Automation (BPA), Developer Tools, SaaS, Software",,"Berlin, Germany",other,130,,,2019,https://crunchbase.com/organization/n8n-io,private,"N8n provides a flexible AI workflow automation platform that supports building and integrating multi-step AI agents and applications. The tool is designed for technical teams, offering options for drag-and-drop building or code-based customization. N8n offers self-hosting capability, allowing users to deploy on-premise or use a hosted cloud-based version with over 500 integrations.",n8n-2-91d84904-994a-4de3-95e6-b6147df914fe,37504
Nabhdrishti Aerospace Private Limited,nabhdrishti.in,https://nabhdrishti.in,https://jobs.sequoiacap.com/companies/nabhdrishti-aerospace-private-limited,https://jobs.sequoiacap.com/companies/nabhdrishti-aerospace-private-limited,https://www.sequoiacap.com/companies/nabhdrishti-aerospace-private-limited/,https://www.linkedin.com/company/nabhdrishti-aerospace,,,,,,https://www.linkedin.com/company/nabhdrishti-aerospace,,0,0,,,"Aerospace, Manufacturing",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India",seed,14,,,2023,https://crunchbase.com/organization/nabhdrishti-aerospace,private,"Nabhrishti Aerospace is a company that designs and develops small gas turbines. Nabhrishti Aerospace provides products for hybrid electric urban air mobility, UAVs, cruise missiles, and decentralized power generation applications.",nabhdrishti-aerospace-private-limited,3748171
NAKAD,nakad.co,https://nakad.co,https://jobs.sequoiacap.com/companies/nakad-2,https://jobs.sequoiacap.com/companies/nakad-2,https://www.sequoiacap.com/companies/nakad-2/,https://www.linkedin.com/company/arpflow,,,,,,https://www.linkedin.com/company/arpflow,,0,0,,,"Financial Services, Fintech",,"Delhi, India, Asian Games Village Complex, Siri Fort, New Delhi, Delhi9, India",series_unknown,80,,,2022,https://crunchbase.com/organization/nakad,private,"NAKAD operates as a fintech startup. NAKAD, with its proprietary MicroBill technology infrastructure, offers invoice discounting services to MSMEs, which were previously unavailable to them from formal channels.",nakad-2,904728
Names & Faces,namesandfaces.com,https://namesandfaces.com,https://jobs.sequoiacap.com/companies/names-faces,https://jobs.sequoiacap.com/companies/names-faces,https://www.sequoiacap.com/companies/names-faces/,https://www.linkedin.com/company/11550824,https://twitter.com/namesandfaceshq,,https://facebook.com/namesandfaceshq/,,,https://www.linkedin.com/company/11550824 | https://twitter.com/namesandfaceshq | https://facebook.com/namesandfaceshq/,,0,0,,,"Information Services, Information Technology, Software, Software Development",,"Palo Alto, CA, USA, San Francisco, CA, USA",series_unknown,11,,,2016,https://crunchbase.com/organization/names-faces,private,"Names & Faces creates tools to help organizations build fast, beautiful directories of their teams to help people orient themselves, feel more welcome, and to encourage more real-life interactions. What we’ve built is not a new social network—the world knows we don’t need another one of those—and it’s not a new communication tool. It’s the simplest, fastest, and most useful people directory ever developed.",names-faces,19232
NanoNets,nanonets.com,https://nanonets.com,https://jobs.sequoiacap.com/companies/nanonets,https://jobs.sequoiacap.com/companies/nanonets,https://www.sequoiacap.com/companies/nanonets/,https://www.linkedin.com/company/13236595,https://twitter.com/nanonets,,https://www.facebook.com/nanonets,,,https://www.linkedin.com/company/13236595 | https://twitter.com/nanonets | https://www.facebook.com/nanonets,,0,0,,,"Artificial Intelligence (AI), Computer, Developer APIs, Machine Learning, SaaS, Software, Software Development",,"San Francisco, CA, USA",series_b,221,,,2017,https://crunchbase.com/organization/nanonets,private,"Anyone can build agentic workflows, but AI agents are black boxes that struggle with complex files and processes, like POs, invoices, BoLs, and clinical documents. Nanonets agents understand key details in files, work through complex processes, and act with transparency, making them the most reliable foundation for building workflows where details matter.  Nanonets reduces processing time by 95% by automating messy manual processes and delivering clean data to systems of record like SAP, SFDC, and more. That’s why Nanonets is the automation layer global enterprises reach for when accuracy is non-negotiable.",nanonets,5736
Nansen,nansen.ai,https://nansen.ai,https://jobs.sequoiacap.com/companies/nansen,https://jobs.sequoiacap.com/companies/nansen,https://www.sequoiacap.com/companies/nansen/,https://www.linkedin.com/company/66634724,https://twitter.com/nansen_ai,,https://facebook.com/nansenstockholm,,,https://www.linkedin.com/company/66634724 | https://twitter.com/nansen_ai | https://facebook.com/nansenstockholm,,0,0,,,"Analytics, Blockchain, Cryptocurrency, Software",,Singapore,series_b,84,,,2020,https://crunchbase.com/organization/nansen-1c5a,private,"Nansen is a blockchain analytics platform that enriches on-chain data with millions of wallet labels. Crypto investors use Nansen to discover opportunities, perform due diligence, and defend their portfolios with its real-time dashboards and alerts.",nansen,33220
Netskope,netskope.com,https://netskope.com,https://jobs.sequoiacap.com/companies/netskope,https://jobs.sequoiacap.com/companies/netskope,https://www.sequoiacap.com/companies/netskope/,https://www.linkedin.com/company/3338050,https://twitter.com/netskope,,https://facebook.com/netskope,,,https://www.linkedin.com/company/3338050 | https://twitter.com/netskope | https://facebook.com/netskope,,0,0,,,"Analytics, Cloud Computing, Cloud Security, Cyber Security, Enterprise Software, Network Security",,"Charlotte, NC, USA, San Francisco, CA, USA, Boston, MA, USA, Boise, ID, USA, Minneapolis, MN, USA, London, UK, Columbus, OH, USA, Atlanta, GA, USA, Melbourne, KY, USA, Bengaluru, Karnataka, India, Cincinnati, OH, USA, Raleigh, NC, USA, Salt Lake City, UT, USA, Tokyo, Japan, St. Louis, MO, USA, Omaha, NE, USA, Madrid, Spain, Singapore, Madison, WI, USA, Chicago, IL, USA, Seattle, WA, USA, New York, NY, USA, Santa Clara, CA, USA",ipo,3000,,,2012,https://crunchbase.com/organization/netskope,public,"Netskope is a cloud security company that provides Secure Access Service Edge (SASE) and Security Service Edge (SSE) solutions. Its platform helps organizations securely connect users to web, cloud, SaaS, private applications, and infrastructure from any device and location. Netskope's cloud-native security platform combines capabilities such as Zero Trust Network Access (ZTNA), Secure Web Gateway (SWG), Cloud Access Security Broker (CASB), Data Loss Prevention (DLP), and SD-WAN to protect data, applications, and users while improving network performance and visibility.",netskope,12028
New Relic,newrelic.com,https://newrelic.com,https://jobs.sequoiacap.com/companies/new-relic,https://jobs.sequoiacap.com/companies/new-relic,https://www.sequoiacap.com/companies/new-relic/,https://www.linkedin.com/company/426253,https://twitter.com/newrelic,,https://facebook.com/newrelic,,,https://www.linkedin.com/company/426253 | https://twitter.com/newrelic | https://facebook.com/newrelic,,0,0,,,"Analytics, Application Performance Management, Cloud Computing, DevOps, IT Infrastructure, Mobile, SaaS, Software, Software Development, Technology",,"Jaffa, Tel Aviv-Yafo, Israel, Kraków, Poland, San Francisco, CA, USA, Singapore, London, UK, Atlanta, GA, USA, Minato, Tokyo, Japan, Barcelona, Spain, Zürich, Switzerland, Munich, Germany, Melbourne, KY, USA, Paris, France, United States, Sydney NSW, Australia, Bengaluru, Karnataka, India, Berlin, Germany, Portland, OR, USA",private_equity,2570,,,2008,https://crunchbase.com/organization/new-relic,public,"New Relic is a digital intelligence company that delivers full-stack visibility and analytics with more than 14,000 paid business accounts. The New Relic digital intelligence platform provides actionable insights to drive digital business results.  The company was founded in 2008 and is headquartered in San Francisco, California.",new-relic,37648
Newme,newme.asia,https://newme.asia,https://jobs.sequoiacap.com/companies/newme-2,https://jobs.sequoiacap.com/companies/newme-2,https://www.sequoiacap.com/companies/newme-2/,https://www.linkedin.com/company/81478796,https://twitter.com/newmeasia,,https://facebook.com/newmeasia,,,https://www.linkedin.com/company/81478796 | https://twitter.com/newmeasia | https://facebook.com/newmeasia,,0,0,,,"E-Commerce, Fashion, Retail, Retail Apparel and Fashion, Retail Technology, Women's",,"Bengaluru, Karnataka, India, Bangalore Urban, Karnataka, India, Karnataka, India",series_b,132,,,2022,https://crunchbase.com/organization/newme-6a11,private,"Newme is a real-time fashion e-commerce platform that offers various trendy clothes. The company presently distributes its clothing brand through both online and offline avenues. Newme embraces diversity and individuality, empowering Generation Z to articulate their unique selves through affordable and accessible latest fashion trends.",newme-2,489368
Nimble Storage,nimblestorage.com,https://nimblestorage.com,https://jobs.sequoiacap.com/companies/nimble-storage-2,https://jobs.sequoiacap.com/companies/nimble-storage-2,https://www.sequoiacap.com/companies/nimble-storage-2/,https://www.linkedin.com/company/nimble-storage_290012,https://twitter.com/nimblestorage/,,,,,https://www.linkedin.com/company/nimble-storage_290012 | https://twitter.com/nimblestorage/,,0,0,,,"Cloud Computing, Data Storage, Enterprise Software, Hardware, IT Infrastructure, Information Technology and Services",,"The Heights, Jersey City, NJ, USA, Durham, NC, USA, Beijing, China, San Jose, CA, USA, London, UK, North Sydney NSW 2060, Australia, Hamburg, Germany, Melbourne, KY, USA, Minnetonka, MN, USA, Stokes, San Jose, CA, USA, Bengaluru, Karnataka, India, Houston, TX, USA, Washington, DC, USA, Tokyo, Japan, hong kong, Singapore, Ontario, CA, USA, Seoul, South Korea, Reading, PA, USA, Jersey, OH, USA, Chicago, IL, USA, New York, NY, USA",acquisition,1258,,,2007,https://crunchbase.com/organization/nimble-storage,public,"Nimble Storage solutions are built on the idea that enterprises should not have to compromise between performance, capacity, ease of management, and price. Nimble's patented Cache Accelerated Sequential Layout (CASL) architecture, designed from the ground up to effectively combine flash with high capacity drives, makes high performance affordable, simplifies and enhances disaster recovery and backup, and delivers stress-free operations.  Nimble Storage is funded by Sequoia Capital, Accel Partners, and Lightspeed Venture Partners.",nimble-storage-2,197513
